"","Date","Time","Global_active_power","Global_reactive_power","Voltage","Global_intensity","Sub_metering_1","Sub_metering_2","Sub_metering_3"
"68124","2/2/2007","00:47:00","0.326","0.124","242.760","1.400","0.000","0.000",0
"68125","2/2/2007","00:48:00","0.324","0.122","242.320","1.400","0.000","0.000",0
"68126","2/2/2007","00:49:00","0.322","0.122","242.160","1.400","0.000","0.000",0
"68127","2/2/2007","00:50:00","0.322","0.124","242.370","1.400","0.000","0.000",0
"68128","2/2/2007","00:51:00","0.322","0.128","243.120","1.400","0.000","0.000",0
"68129","2/2/2007","00:52:00","0.320","0.126","242.940","1.400","0.000","0.000",0
"68130","2/2/2007","00:53:00","0.384","0.190","242.600","1.800","0.000","0.000",0
"68131","2/2/2007","00:54:00","0.394","0.226","241.720","1.800","0.000","0.000",0
"68132","2/2/2007","00:55:00","0.394","0.224","241.740","1.800","0.000","0.000",0
"68133","2/2/2007","00:56:00","0.334","0.140","241.900","1.400","0.000","0.000",0
"68134","2/2/2007","00:57:00","0.300","0.092","242.280","1.200","0.000","0.000",0
"68135","2/2/2007","00:58:00","0.300","0.094","242.520","1.200","0.000","0.000",0
"68136","2/2/2007","00:59:00","0.296","0.092","241.910","1.200","0.000","0.000",0
"68137","2/2/2007","01:00:00","0.390","0.214","241.980","1.800","0.000","0.000",0
"68138","2/2/2007","01:01:00","0.378","0.216","241.960","1.800","0.000","1.000",0
"68139","2/2/2007","01:02:00","0.376","0.218","242.100","1.800","0.000","2.000",0
"68140","2/2/2007","01:03:00","0.376","0.216","242.040","1.800","0.000","1.000",0
"68141","2/2/2007","01:04:00","0.340","0.160","241.940","1.600","0.000","1.000",0
"68142","2/2/2007","01:05:00","0.306","0.108","241.480","1.400","0.000","2.000",0
"68143","2/2/2007","01:06:00","0.306","0.108","241.590","1.400","0.000","1.000",0
"68144","2/2/2007","01:07:00","0.306","0.108","241.510","1.400","0.000","2.000",0
"68145","2/2/2007","01:08:00","0.306","0.108","241.740","1.400","0.000","1.000",0
"68146","2/2/2007","01:09:00","0.306","0.112","242.430","1.400","0.000","1.000",0
"68147","2/2/2007","01:10:00","0.308","0.114","242.920","1.400","0.000","2.000",0
"68148","2/2/2007","01:11:00","0.306","0.112","242.710","1.400","0.000","1.000",0
"68149","2/2/2007","01:12:00","0.306","0.112","242.680","1.400","0.000","1.000",0
"68150","2/2/2007","01:13:00","0.308","0.120","244.080","1.400","0.000","2.000",0
"68151","2/2/2007","01:14:00","0.306","0.120","244.060","1.400","0.000","1.000",0
"68152","2/2/2007","01:15:00","0.306","0.118","243.980","1.400","0.000","1.000",0
"68153","2/2/2007","01:16:00","0.304","0.118","243.670","1.400","0.000","2.000",0
"68154","2/2/2007","01:17:00","0.302","0.116","243.380","1.400","0.000","1.000",0
"68155","2/2/2007","01:18:00","0.300","0.112","242.750","1.200","0.000","1.000",0
"68156","2/2/2007","01:19:00","0.300","0.112","242.740","1.200","0.000","2.000",0
"68157","2/2/2007","01:20:00","0.296","0.108","241.400","1.200","0.000","1.000",0
"68158","2/2/2007","01:21:00","0.372","0.186","241.410","1.800","0.000","1.000",0
"68159","2/2/2007","01:22:00","0.406","0.242","241.470","2.000","0.000","1.000",0
"68160","2/2/2007","01:23:00","0.400","0.240","241.090","1.800","0.000","1.000",0
"68161","2/2/2007","01:24:00","0.400","0.244","241.630","1.800","0.000","2.000",0
"68162","2/2/2007","01:25:00","0.398","0.242","241.520","1.800","0.000","1.000",0
"68163","2/2/2007","01:26:00","0.396","0.242","241.570","1.800","0.000","1.000",0
"68164","2/2/2007","01:27:00","0.394","0.242","241.420","1.800","0.000","1.000",0
"68165","2/2/2007","01:28:00","0.392","0.244","241.690","1.800","0.000","1.000",0
"68166","2/2/2007","01:29:00","0.390","0.242","241.490","1.800","0.000","2.000",0
"68167","2/2/2007","01:30:00","0.388","0.242","241.410","1.800","0.000","1.000",0
"68168","2/2/2007","01:31:00","0.358","0.188","241.430","1.600","0.000","1.000",0
"68169","2/2/2007","01:32:00","0.318","0.122","241.820","1.400","0.000","0.000",0
"68170","2/2/2007","01:33:00","0.316","0.122","241.820","1.400","0.000","0.000",0
"68171","2/2/2007","01:34:00","0.318","0.122","242.190","1.400","0.000","0.000",0
"68172","2/2/2007","01:35:00","0.318","0.124","242.580","1.400","0.000","0.000",0
"68173","2/2/2007","01:36:00","0.254","0.000","242.620","1.000","0.000","0.000",0
"68174","2/2/2007","01:37:00","0.222","0.000","241.760","1.000","0.000","0.000",0
"68175","2/2/2007","01:38:00","0.312","0.086","241.290","1.400","0.000","0.000",0
"68176","2/2/2007","01:39:00","0.298","0.090","241.470","1.200","0.000","0.000",0
"68177","2/2/2007","01:40:00","0.300","0.090","241.570","1.200","0.000","0.000",0
"68178","2/2/2007","01:41:00","0.300","0.092","241.950","1.200","0.000","0.000",0
"68179","2/2/2007","01:42:00","0.298","0.092","241.810","1.200","0.000","0.000",0
"68180","2/2/2007","01:43:00","0.296","0.090","241.830","1.200","0.000","0.000",0
"68181","2/2/2007","01:44:00","0.296","0.092","242.270","1.200","0.000","0.000",0
"68182","2/2/2007","01:45:00","0.296","0.094","242.560","1.200","0.000","0.000",0
"68183","2/2/2007","01:46:00","0.294","0.094","242.740","1.200","0.000","0.000",0
"68184","2/2/2007","01:47:00","0.294","0.096","243.060","1.200","0.000","0.000",0
"68185","2/2/2007","01:48:00","0.272","0.062","243.210","1.200","0.000","0.000",0
"68186","2/2/2007","01:49:00","0.224","0.000","243.080","1.000","0.000","0.000",0
"68187","2/2/2007","01:50:00","0.224","0.000","242.610","1.000","0.000","0.000",0
"68188","2/2/2007","01:51:00","0.224","0.000","242.350","1.000","0.000","0.000",0
"68189","2/2/2007","01:52:00","0.222","0.000","242.050","1.000","0.000","0.000",0
"68190","2/2/2007","01:53:00","0.222","0.000","241.820","1.000","0.000","0.000",0
"68191","2/2/2007","01:54:00","0.224","0.000","242.440","1.000","0.000","0.000",0
"68192","2/2/2007","01:55:00","0.224","0.000","242.400","1.000","0.000","0.000",0
"68193","2/2/2007","01:56:00","0.222","0.000","242.070","1.000","0.000","0.000",0
"68194","2/2/2007","01:57:00","0.220","0.000","240.970","1.000","0.000","0.000",0
"68195","2/2/2007","01:58:00","0.220","0.000","241.300","1.000","0.000","0.000",0
"68196","2/2/2007","01:59:00","0.220","0.000","240.920","1.000","0.000","0.000",0
"68197","2/2/2007","02:00:00","0.220","0.000","241.160","1.000","0.000","0.000",0
"68198","2/2/2007","02:01:00","0.262","0.000","242.710","1.200","0.000","0.000",0
"68199","2/2/2007","02:02:00","0.338","0.130","243.460","1.400","0.000","0.000",0
"68200","2/2/2007","02:03:00","0.334","0.132","243.880","1.400","0.000","0.000",0
"68201","2/2/2007","02:04:00","0.332","0.130","243.730","1.400","0.000","0.000",0
"68202","2/2/2007","02:05:00","0.330","0.130","243.460","1.400","0.000","0.000",0
"68203","2/2/2007","02:06:00","0.328","0.130","243.530","1.400","0.000","0.000",0
"68204","2/2/2007","02:07:00","0.326","0.128","243.190","1.400","0.000","0.000",0
"68205","2/2/2007","02:08:00","0.326","0.128","243.140","1.400","0.000","0.000",0
"68206","2/2/2007","02:09:00","0.324","0.130","243.520","1.400","0.000","0.000",0
"68207","2/2/2007","02:10:00","0.324","0.134","244.220","1.400","0.000","0.000",0
"68208","2/2/2007","02:11:00","0.324","0.132","243.850","1.400","0.000","0.000",0
"68209","2/2/2007","02:12:00","0.322","0.130","243.560","1.400","0.000","0.000",0
"68210","2/2/2007","02:13:00","0.322","0.132","244.140","1.400","0.000","0.000",0
"68211","2/2/2007","02:14:00","0.322","0.132","244.160","1.400","0.000","0.000",0
"68212","2/2/2007","02:15:00","0.322","0.132","243.910","1.400","0.000","0.000",0
"68213","2/2/2007","02:16:00","0.278","0.070","243.780","1.200","0.000","0.000",0
"68214","2/2/2007","02:17:00","0.226","0.000","244.250","1.000","0.000","0.000",0
"68215","2/2/2007","02:18:00","0.230","0.000","245.380","1.000","0.000","0.000",0
"68216","2/2/2007","02:19:00","0.230","0.000","246.100","1.000","0.000","0.000",0
"68217","2/2/2007","02:20:00","0.232","0.000","246.570","1.000","0.000","0.000",0
"68218","2/2/2007","02:21:00","0.232","0.000","246.390","1.000","0.000","0.000",0
"68219","2/2/2007","02:22:00","0.306","0.084","245.730","1.400","0.000","0.000",0
"68220","2/2/2007","02:23:00","0.306","0.106","245.240","1.400","0.000","0.000",0
"68221","2/2/2007","02:24:00","0.306","0.106","245.160","1.400","0.000","0.000",0
"68222","2/2/2007","02:25:00","0.306","0.106","244.960","1.200","0.000","0.000",0
"68223","2/2/2007","02:26:00","0.306","0.106","245.060","1.400","0.000","0.000",0
"68224","2/2/2007","02:27:00","0.304","0.106","245.080","1.200","0.000","0.000",0
"68225","2/2/2007","02:28:00","0.302","0.104","244.640","1.200","0.000","0.000",0
"68226","2/2/2007","02:29:00","0.300","0.102","244.230","1.200","0.000","0.000",0
"68227","2/2/2007","02:30:00","0.298","0.102","244.340","1.200","0.000","0.000",0
"68228","2/2/2007","02:31:00","0.300","0.104","244.770","1.200","0.000","0.000",0
"68229","2/2/2007","02:32:00","0.274","0.066","245.350","1.200","0.000","0.000",0
"68230","2/2/2007","02:33:00","0.228","0.000","244.940","1.000","0.000","0.000",0
"68231","2/2/2007","02:34:00","0.226","0.000","243.890","1.000","0.000","0.000",0
"68232","2/2/2007","02:35:00","0.226","0.000","243.790","1.000","0.000","0.000",0
"68233","2/2/2007","02:36:00","0.228","0.000","244.720","1.000","0.000","0.000",0
"68234","2/2/2007","02:37:00","0.228","0.000","244.870","1.000","0.000","0.000",0
"68235","2/2/2007","02:38:00","0.228","0.000","244.820","1.000","0.000","0.000",0
"68236","2/2/2007","02:39:00","0.228","0.000","244.650","1.000","0.000","0.000",0
"68237","2/2/2007","02:40:00","0.226","0.000","243.870","1.000","0.000","0.000",0
"68238","2/2/2007","02:41:00","0.226","0.000","243.550","1.000","0.000","0.000",0
"68239","2/2/2007","02:42:00","0.338","0.114","243.690","1.600","0.000","0.000",0
"68240","2/2/2007","02:43:00","0.338","0.134","244.630","1.400","0.000","0.000",0
"68241","2/2/2007","02:44:00","0.334","0.136","244.630","1.400","0.000","0.000",0
"68242","2/2/2007","02:45:00","0.334","0.136","244.710","1.400","0.000","0.000",0
"68243","2/2/2007","02:46:00","0.332","0.134","244.650","1.400","0.000","0.000",0
"68244","2/2/2007","02:47:00","0.330","0.136","245.050","1.400","0.000","0.000",0
"68245","2/2/2007","02:48:00","0.328","0.132","244.390","1.400","0.000","0.000",0
"68246","2/2/2007","02:49:00","0.328","0.132","244.290","1.400","0.000","0.000",0
"68247","2/2/2007","02:50:00","0.326","0.132","244.340","1.400","0.000","0.000",0
"68248","2/2/2007","02:51:00","0.324","0.130","243.980","1.400","0.000","0.000",0
"68249","2/2/2007","02:52:00","0.324","0.132","244.190","1.400","0.000","0.000",0
"68250","2/2/2007","02:53:00","0.322","0.128","243.590","1.400","0.000","0.000",0
"68251","2/2/2007","02:54:00","0.322","0.132","244.430","1.400","0.000","0.000",0
"68252","2/2/2007","02:55:00","0.322","0.132","244.090","1.400","0.000","0.000",0
"68253","2/2/2007","02:56:00","0.296","0.094","243.410","1.200","0.000","0.000",0
"68254","2/2/2007","02:57:00","0.224","0.000","243.090","1.000","0.000","0.000",0
"68255","2/2/2007","02:58:00","0.226","0.000","243.430","1.000","0.000","0.000",0
"68256","2/2/2007","02:59:00","0.224","0.000","243.150","1.000","0.000","0.000",0
"68257","2/2/2007","03:00:00","0.226","0.000","243.890","1.000","0.000","0.000",0
"68258","2/2/2007","03:01:00","0.226","0.000","244.150","1.000","0.000","0.000",0
"68259","2/2/2007","03:02:00","0.226","0.000","243.940","1.000","0.000","0.000",0
"68260","2/2/2007","03:03:00","0.226","0.000","243.730","1.000","0.000","0.000",0
"68261","2/2/2007","03:04:00","0.224","0.000","243.080","1.000","0.000","0.000",0
"68262","2/2/2007","03:05:00","0.226","0.000","243.410","1.000","0.000","0.000",0
"68263","2/2/2007","03:06:00","0.268","0.000","243.940","1.200","0.000","0.000",0
"68264","2/2/2007","03:07:00","0.304","0.102","244.250","1.200","0.000","0.000",0
"68265","2/2/2007","03:08:00","0.304","0.100","243.950","1.200","0.000","0.000",0
"68266","2/2/2007","03:09:00","0.304","0.098","243.680","1.200","0.000","0.000",0
"68267","2/2/2007","03:10:00","0.302","0.100","243.830","1.200","0.000","0.000",0
"68268","2/2/2007","03:11:00","0.300","0.098","243.410","1.200","0.000","0.000",0
"68269","2/2/2007","03:12:00","0.298","0.094","242.850","1.200","0.000","0.000",0
"68270","2/2/2007","03:13:00","0.298","0.098","243.440","1.200","0.000","0.000",0
"68271","2/2/2007","03:14:00","0.296","0.096","243.180","1.200","0.000","0.000",0
"68272","2/2/2007","03:15:00","0.296","0.096","243.200","1.200","0.000","0.000",0
"68273","2/2/2007","03:16:00","0.284","0.080","242.890","1.200","0.000","0.000",0
"68274","2/2/2007","03:17:00","0.224","0.000","242.680","1.000","0.000","0.000",0
"68275","2/2/2007","03:18:00","0.224","0.000","243.180","1.000","0.000","0.000",0
"68276","2/2/2007","03:19:00","0.226","0.000","243.350","1.000","0.000","0.000",0
"68277","2/2/2007","03:20:00","0.226","0.000","244.000","1.000","0.000","0.000",0
"68278","2/2/2007","03:21:00","0.226","0.000","244.090","1.000","0.000","0.000",0
"68279","2/2/2007","03:22:00","0.302","0.072","243.940","1.400","0.000","0.000",0
"68280","2/2/2007","03:23:00","0.338","0.130","243.900","1.400","0.000","0.000",0
"68281","2/2/2007","03:24:00","0.334","0.132","244.170","1.400","0.000","0.000",0
"68282","2/2/2007","03:25:00","0.334","0.132","244.400","1.400","0.000","0.000",0
"68283","2/2/2007","03:26:00","0.332","0.132","244.440","1.400","0.000","0.000",0
"68284","2/2/2007","03:27:00","0.376","0.180","244.690","1.800","0.000","0.000",0
"68285","2/2/2007","03:28:00","0.414","0.268","245.490","2.000","0.000","0.000",0
"68286","2/2/2007","03:29:00","0.412","0.266","245.260","2.000","0.000","2.000",0
"68287","2/2/2007","03:30:00","0.408","0.260","244.390","2.000","0.000","1.000",0
"68288","2/2/2007","03:31:00","0.408","0.256","243.580","2.000","0.000","1.000",0
"68289","2/2/2007","03:32:00","0.406","0.254","243.340","2.000","0.000","2.000",0
"68290","2/2/2007","03:33:00","0.404","0.252","242.890","2.000","0.000","1.000",0
"68291","2/2/2007","03:34:00","0.402","0.248","242.200","1.800","0.000","2.000",0
"68292","2/2/2007","03:35:00","0.400","0.244","241.800","1.800","0.000","1.000",0
"68293","2/2/2007","03:36:00","0.400","0.248","242.230","1.800","0.000","1.000",0
"68294","2/2/2007","03:37:00","0.312","0.122","242.510","1.400","0.000","2.000",0
"68295","2/2/2007","03:38:00","0.306","0.112","242.550","1.400","0.000","1.000",0
"68296","2/2/2007","03:39:00","0.306","0.114","242.930","1.400","0.000","2.000",0
"68297","2/2/2007","03:40:00","0.308","0.118","243.820","1.400","0.000","1.000",0
"68298","2/2/2007","03:41:00","0.308","0.118","244.100","1.400","0.000","1.000",0
"68299","2/2/2007","03:42:00","0.306","0.118","243.840","1.400","0.000","2.000",0
"68300","2/2/2007","03:43:00","0.302","0.112","242.680","1.200","0.000","1.000",0
"68301","2/2/2007","03:44:00","0.300","0.110","242.240","1.200","0.000","1.000",0
"68302","2/2/2007","03:45:00","0.300","0.108","241.900","1.200","0.000","1.000",0
"68303","2/2/2007","03:46:00","0.300","0.110","242.350","1.200","0.000","2.000",0
"68304","2/2/2007","03:47:00","0.300","0.112","242.660","1.200","0.000","1.000",0
"68305","2/2/2007","03:48:00","0.298","0.112","242.720","1.200","0.000","1.000",0
"68306","2/2/2007","03:49:00","0.298","0.108","242.040","1.200","0.000","1.000",0
"68307","2/2/2007","03:50:00","0.296","0.108","241.850","1.200","0.000","2.000",0
"68308","2/2/2007","03:51:00","0.390","0.216","242.220","1.800","0.000","1.000",0
"68309","2/2/2007","03:52:00","0.372","0.216","242.220","1.800","0.000","1.000",0
"68310","2/2/2007","03:53:00","0.372","0.214","241.990","1.800","0.000","1.000",0
"68311","2/2/2007","03:54:00","0.370","0.214","242.130","1.800","0.000","2.000",0
"68312","2/2/2007","03:55:00","0.370","0.214","242.170","1.800","0.000","1.000",0
"68313","2/2/2007","03:56:00","0.368","0.216","242.390","1.800","0.000","1.000",0
"68314","2/2/2007","03:57:00","0.370","0.222","243.270","1.800","0.000","1.000",0
"68315","2/2/2007","03:58:00","0.320","0.140","244.050","1.400","0.000","1.000",0
"68316","2/2/2007","03:59:00","0.296","0.100","243.500","1.200","0.000","0.000",0
"68317","2/2/2007","04:00:00","0.292","0.092","243.060","1.200","0.000","0.000",0
"68318","2/2/2007","04:01:00","0.224","0.000","242.220","1.000","0.000","0.000",0
"68319","2/2/2007","04:02:00","0.278","0.000","242.720","1.200","0.000","0.000",0
"68320","2/2/2007","04:03:00","0.336","0.126","242.930","1.400","0.000","0.000",0
"68321","2/2/2007","04:04:00","0.334","0.128","243.020","1.400","0.000","0.000",0
"68322","2/2/2007","04:05:00","0.330","0.126","242.650","1.400","0.000","0.000",0
"68323","2/2/2007","04:06:00","0.330","0.126","242.720","1.400","0.000","0.000",0
"68324","2/2/2007","04:07:00","0.326","0.122","242.250","1.400","0.000","0.000",0
"68325","2/2/2007","04:08:00","0.324","0.120","241.620","1.400","0.000","0.000",0
"68326","2/2/2007","04:09:00","0.324","0.122","241.940","1.400","0.000","0.000",0
"68327","2/2/2007","04:10:00","0.322","0.122","242.100","1.400","0.000","0.000",0
"68328","2/2/2007","04:11:00","0.320","0.122","242.060","1.400","0.000","0.000",0
"68329","2/2/2007","04:12:00","0.320","0.122","242.310","1.400","0.000","0.000",0
"68330","2/2/2007","04:13:00","0.320","0.122","242.140","1.400","0.000","0.000",0
"68331","2/2/2007","04:14:00","0.320","0.124","242.530","1.400","0.000","0.000",0
"68332","2/2/2007","04:15:00","0.318","0.122","242.230","1.400","0.000","0.000",0
"68333","2/2/2007","04:16:00","0.318","0.124","242.340","1.400","0.000","0.000",0
"68334","2/2/2007","04:17:00","0.228","0.000","242.530","1.000","0.000","0.000",0
"68335","2/2/2007","04:18:00","0.224","0.000","242.960","1.000","0.000","0.000",0
"68336","2/2/2007","04:19:00","0.226","0.000","242.970","1.000","0.000","0.000",0
"68337","2/2/2007","04:20:00","0.226","0.000","243.130","1.000","0.000","0.000",0
"68338","2/2/2007","04:21:00","0.226","0.000","243.150","1.000","0.000","0.000",0
"68339","2/2/2007","04:22:00","0.224","0.000","242.790","1.000","0.000","0.000",0
"68340","2/2/2007","04:23:00","0.224","0.000","242.780","1.000","0.000","0.000",0
"68341","2/2/2007","04:24:00","0.226","0.000","243.330","1.000","0.000","0.000",0
"68342","2/2/2007","04:25:00","0.226","0.000","243.580","1.000","0.000","0.000",0
"68343","2/2/2007","04:26:00","0.230","0.000","243.820","1.000","0.000","0.000",0
"68344","2/2/2007","04:27:00","0.246","0.000","242.690","1.000","0.000","0.000",0
"68345","2/2/2007","04:28:00","0.246","0.000","241.860","1.000","0.000","0.000",0
"68346","2/2/2007","04:29:00","0.222","0.000","241.690","1.000","0.000","0.000",0
"68347","2/2/2007","04:30:00","0.222","0.000","241.940","1.000","0.000","0.000",0
"68348","2/2/2007","04:31:00","0.224","0.000","242.680","1.000","0.000","0.000",0
"68349","2/2/2007","04:32:00","0.224","0.000","242.600","1.000","0.000","0.000",0
"68350","2/2/2007","04:33:00","0.224","0.000","243.310","1.000","0.000","0.000",0
"68351","2/2/2007","04:34:00","0.226","0.000","243.790","1.000","0.000","0.000",0
"68352","2/2/2007","04:35:00","0.260","0.000","243.920","1.200","0.000","0.000",0
"68353","2/2/2007","04:36:00","0.302","0.098","243.370","1.200","0.000","0.000",0
"68354","2/2/2007","04:37:00","0.302","0.098","243.530","1.200","0.000","0.000",0
"68355","2/2/2007","04:38:00","0.304","0.100","243.940","1.200","0.000","0.000",0
"68356","2/2/2007","04:39:00","0.302","0.098","243.540","1.200","0.000","0.000",0
"68357","2/2/2007","04:40:00","0.300","0.096","243.380","1.200","0.000","0.000",0
"68358","2/2/2007","04:41:00","0.300","0.096","243.380","1.200","0.000","0.000",0
"68359","2/2/2007","04:42:00","0.342","0.134","242.680","1.600","0.000","0.000",0
"68360","2/2/2007","04:43:00","0.408","0.230","242.860","1.800","0.000","0.000",0
"68361","2/2/2007","04:44:00","0.404","0.234","243.370","1.800","0.000","0.000",0
"68362","2/2/2007","04:45:00","0.372","0.188","242.830","1.600","0.000","0.000",0
"68363","2/2/2007","04:46:00","0.328","0.124","242.890","1.400","0.000","0.000",0
"68364","2/2/2007","04:47:00","0.346","0.112","242.380","1.400","0.000","0.000",0
"68365","2/2/2007","04:48:00","0.346","0.110","242.160","1.400","0.000","0.000",0
"68366","2/2/2007","04:49:00","0.340","0.110","241.880","1.400","0.000","0.000",0
"68367","2/2/2007","04:50:00","0.338","0.122","242.240","1.400","0.000","0.000",0
"68368","2/2/2007","04:51:00","0.336","0.122","242.440","1.400","0.000","0.000",0
"68369","2/2/2007","04:52:00","0.334","0.122","242.200","1.400","0.000","0.000",0
"68370","2/2/2007","04:53:00","0.332","0.120","241.670","1.400","0.000","0.000",0
"68371","2/2/2007","04:54:00","0.330","0.120","241.720","1.400","0.000","0.000",0
"68372","2/2/2007","04:55:00","0.330","0.120","241.630","1.400","0.000","0.000",0
"68373","2/2/2007","04:56:00","0.328","0.120","241.760","1.400","0.000","0.000",0
"68374","2/2/2007","04:57:00","0.250","0.000","241.630","1.000","0.000","0.000",0
"68375","2/2/2007","04:58:00","0.234","0.000","241.560","1.000","0.000","0.000",0
"68376","2/2/2007","04:59:00","0.232","0.000","241.290","1.000","0.000","0.000",0
"68377","2/2/2007","05:00:00","0.232","0.000","241.810","1.000","0.000","0.000",0
"68378","2/2/2007","05:01:00","0.234","0.000","242.550","1.000","0.000","0.000",0
"68379","2/2/2007","05:02:00","0.234","0.000","242.800","1.000","0.000","0.000",0
"68380","2/2/2007","05:03:00","0.232","0.000","242.400","1.000","0.000","0.000",0
"68381","2/2/2007","05:04:00","0.232","0.000","242.210","1.000","0.000","0.000",0
"68382","2/2/2007","05:05:00","0.230","0.000","240.920","1.000","0.000","0.000",0
"68383","2/2/2007","05:06:00","0.228","0.000","241.030","1.000","0.000","0.000",0
"68384","2/2/2007","05:07:00","0.230","0.000","241.300","1.000","0.000","0.000",0
"68385","2/2/2007","05:08:00","0.230","0.000","241.580","1.000","0.000","0.000",0
"68386","2/2/2007","05:09:00","0.230","0.000","242.160","1.000","0.000","0.000",0
"68387","2/2/2007","05:10:00","0.230","0.000","241.800","1.000","0.000","0.000",0
"68388","2/2/2007","05:11:00","0.230","0.000","242.210","1.000","0.000","0.000",0
"68389","2/2/2007","05:12:00","0.230","0.000","242.690","1.000","0.000","0.000",0
"68390","2/2/2007","05:13:00","0.230","0.000","241.970","1.000","0.000","0.000",0
"68391","2/2/2007","05:14:00","0.230","0.000","242.520","1.000","0.000","0.000",0
"68392","2/2/2007","05:15:00","0.228","0.000","241.450","1.000","0.000","0.000",0
"68393","2/2/2007","05:16:00","0.228","0.000","241.500","1.000","0.000","0.000",0
"68394","2/2/2007","05:17:00","0.228","0.000","241.880","1.000","0.000","0.000",0
"68395","2/2/2007","05:18:00","0.228","0.000","242.040","1.000","0.000","0.000",0
"68396","2/2/2007","05:19:00","0.228","0.000","242.170","1.000","0.000","0.000",0
"68397","2/2/2007","05:20:00","0.250","0.000","241.850","1.200","0.000","0.000",0
"68398","2/2/2007","05:21:00","0.304","0.090","241.760","1.200","0.000","0.000",0
"68399","2/2/2007","05:22:00","0.304","0.094","242.410","1.200","0.000","0.000",0
"68400","2/2/2007","05:23:00","0.412","0.210","242.490","2.000","0.000","0.000",0
"68401","2/2/2007","05:24:00","0.412","0.226","241.870","1.800","0.000","0.000",0
"68402","2/2/2007","05:25:00","0.406","0.222","241.270","1.800","0.000","0.000",0
"68403","2/2/2007","05:26:00","0.404","0.224","241.400","1.800","0.000","0.000",0
"68404","2/2/2007","05:27:00","0.396","0.222","241.140","1.800","0.000","0.000",0
"68405","2/2/2007","05:28:00","0.392","0.218","240.620","1.800","0.000","0.000",0
"68406","2/2/2007","05:29:00","0.392","0.222","241.210","1.800","0.000","0.000",0
"68407","2/2/2007","05:30:00","0.374","0.202","242.050","1.800","0.000","0.000",0
"68408","2/2/2007","05:31:00","0.322","0.124","242.390","1.400","0.000","0.000",0
"68409","2/2/2007","05:32:00","0.322","0.124","242.640","1.400","0.000","0.000",0
"68410","2/2/2007","05:33:00","0.318","0.122","242.160","1.400","0.000","0.000",0
"68411","2/2/2007","05:34:00","0.318","0.124","242.360","1.400","0.000","0.000",0
"68412","2/2/2007","05:35:00","0.318","0.124","242.280","1.400","0.000","0.000",0
"68413","2/2/2007","05:36:00","0.318","0.122","242.010","1.400","0.000","0.000",0
"68414","2/2/2007","05:37:00","0.270","0.054","242.140","1.200","0.000","0.000",0
"68415","2/2/2007","05:38:00","0.222","0.000","241.860","1.000","0.000","0.000",0
"68416","2/2/2007","05:39:00","0.222","0.000","241.520","1.000","0.000","0.000",0
"68417","2/2/2007","05:40:00","0.222","0.000","242.010","1.000","0.000","0.000",0
"68418","2/2/2007","05:41:00","0.226","0.000","243.320","1.000","0.000","0.000",0
"68419","2/2/2007","05:42:00","0.226","0.000","243.610","1.000","0.000","0.000",0
"68420","2/2/2007","05:43:00","0.224","0.000","242.780","1.000","0.000","0.000",0
"68421","2/2/2007","05:44:00","0.224","0.000","243.060","1.000","0.000","0.000",0
"68422","2/2/2007","05:45:00","0.224","0.000","242.990","1.000","0.000","0.000",0
"68423","2/2/2007","05:46:00","0.224","0.000","242.790","1.000","0.000","0.000",0
"68424","2/2/2007","05:47:00","0.226","0.000","243.190","1.000","0.000","0.000",0
"68425","2/2/2007","05:48:00","0.222","0.000","242.070","1.000","0.000","0.000",0
"68426","2/2/2007","05:49:00","0.224","0.000","242.090","1.000","0.000","0.000",0
"68427","2/2/2007","05:50:00","0.224","0.000","242.750","1.000","0.000","0.000",0
"68428","2/2/2007","05:51:00","0.224","0.000","242.870","1.000","0.000","0.000",0
"68429","2/2/2007","05:52:00","0.224","0.000","242.930","1.000","0.000","0.000",0
"68430","2/2/2007","05:53:00","0.226","0.000","243.140","1.000","0.000","0.000",0
"68431","2/2/2007","05:54:00","0.224","0.000","243.150","1.000","0.000","0.000",0
"68432","2/2/2007","05:55:00","0.226","0.000","243.170","1.000","0.000","0.000",0
"68433","2/2/2007","05:56:00","0.224","0.000","242.840","1.000","0.000","0.000",0
"68434","2/2/2007","05:57:00","0.224","0.000","242.570","1.000","0.000","0.000",0
"68435","2/2/2007","05:58:00","0.300","0.080","242.610","1.400","0.000","0.000",0
"68436","2/2/2007","05:59:00","0.312","0.114","242.960","1.400","0.000","1.000",0
"68437","2/2/2007","06:00:00","0.316","0.116","243.450","1.400","0.000","1.000",0
"68438","2/2/2007","06:01:00","0.318","0.122","244.470","1.400","0.000","1.000",0
"68439","2/2/2007","06:02:00","0.320","0.124","245.010","1.400","0.000","2.000",0
"68440","2/2/2007","06:03:00","0.388","0.192","243.840","1.800","0.000","1.000",0
"68441","2/2/2007","06:04:00","0.430","0.262","244.510","2.000","0.000","2.000",0
"68442","2/2/2007","06:05:00","0.424","0.260","244.010","2.000","0.000","1.000",0
"68443","2/2/2007","06:06:00","0.492","0.334","243.710","2.400","0.000","2.000",0
"68444","2/2/2007","06:07:00","0.494","0.360","242.870","2.400","0.000","1.000",0
"68445","2/2/2007","06:08:00","0.490","0.354","242.050","2.400","0.000","1.000",0
"68446","2/2/2007","06:09:00","0.488","0.356","242.350","2.400","0.000","2.000",0
"68447","2/2/2007","06:10:00","0.486","0.356","242.300","2.400","0.000","1.000",0
